nm,6 uM,12 uM,18 uM,24 uM,30 uM,36 uM,42 uM,48 uM,54 uM,60 uM
897.32,-0.000608434,0.002066265,-0.000487952,-0.000246988,-0.000331325,0.000548193,-0.000614458,0.002674699,-0.001451807,8.43E-05
897.63,-0.000608434,6.63E-05,-0.001487952,-0.000246988,-0.001331325,-0.001451807,0.000385542,0.002674699,0.000548193,0.002084337
897.93,-0.000608434,-0.000933735,0.000512048,0.000753012,-0.000331325,0.000548193,-0.002614458,0.002674699,0.001548193,0.004084337
898.24,0.001391566,6.63E-05,0.000512048,0.000753012,0.000668675,-0.000451807,0.000385542,0.001674699,0.000548193,0.003084337
898.55,0.001391566,-0.000933735,-0.000487952,-0.000246988,-0.000331325,-0.001451807,0.000385542,0.001674699,0.003548193,0.002084337
898.85,0.001391566,6.63E-05,-0.000487952,-0.000246988,0.001668675,-0.000451807,0.001385542,0.000674699,0.002548193,0.002084337
899.16,-0.000608434,-0.000933735,0.001512048,0.000753012,0.000668675,0.000548193,0.001385542,0.002674699,0.001548193,0.002084337
899.46,0.000391566,-0.000933735,0.000512048,0.000753012,0.002668675,0.001548193,-0.000614458,0.002674699,0.001548193,0.002084337
899.77,-0.000608434,0.001066265,0.001512048,-0.000246988,0.001668675,-0.000451807,-0.001614458,-0.000325301,0.000548193,0.002084337
900.08,-0.000608434,0.001066265,-0.000487952,0.001753012,0.000668675,-0.000451807,0.000385542,0.001674699,-0.000451807,0.001084337
900.38,0.000391566,-0.000933735,0.000512048,-0.000246988,-0.000331325,-0.000451807,0.001385542,0.001674699,0.001548193,0.003084337
900.69,-0.000608434,6.63E-05,0.000512048,-0.002246988,-0.000331325,-0.000451807,0.000385542,0.000674699,-0.001451807,0.001084337
900.99,0.000391566,6.63E-05,-0.000487952,-0.001246988,-0.000331325,0.000548193,0.001385542,0.002674699,0.001548193,0.003084337
901.3,0.001391566,0.001066265,0.000512048,0.000753012,0.000668675,0.000548193,0.000385542,0.000674699,0.000548193,0.002084337
901.61,0.000391566,-0.001933735,0.001512048,-0.000246988,0.000668675,-0.000451807,0.000385542,-0.000325301,0.002548193,0.003084337
901.91,-0.000608434,0.001066265,-0.000487952,0.000753012,-0.000331325,-0.000451807,0.000385542,0.000674699,0.001548193,8.43E-05
902.22,-0.000608434,0.001066265,-0.000487952,0.000753012,-0.000331325,-0.000451807,-0.000614458,-0.000325301,0.001548193,0.003084337
902.52,-0.000608434,0.001066265,-0.000487952,-0.000246988,0.002668675,-0.002451807,0.002385542,-0.000325301,-0.001451807,0.001084337
902.83,0.000391566,6.63E-05,-0.000487952,-0.000246988,0.001668675,-0.002451807,0.000385542,0.002674699,0.002548193,0.002084337
903.14,-0.000608434,6.63E-05,-0.000487952,0.001753012,0.000668675,0.000548193,-0.000614458,0.005674699,0.001548193,0.004084337
903.44,0.000391566,6.63E-05,-0.002487952,0.000753012,0.001668675,0.001548193,0.000385542,0.001674699,0.002548193,0.002084337
903.75,0.000391566,-0.000933735,-0.000487952,0.001753012,0.000668675,-0.001451807,-0.000614458,-0.000325301,0.001548193,0.001084337
904.05,-0.001608434,-0.000933735,-0.000487952,0.001753012,0.001668675,-0.001451807,0.000385542,0.000674699,0.001548193,0.002084337
904.36,-0.000608434,-0.000933735,-0.000487952,-0.000246988,0.001668675,-0.001451807,0.000385542,0.000674699,0.001548193,0.001084337
904.66,-0.001608434,-0.000933735,0.000512048,-0.001246988,0.001668675,-0.000451807,-0.000614458,-0.001325301,0.001548193,0.001084337
904.97,0.001391566,-0.001933735,0.000512048,0.001753012,0.001668675,-0.000451807,0.000385542,0.000674699,0.000548193,0.002084337
905.27,-0.000608434,0.001066265,-0.000487952,0.000753012,0.001668675,-0.001451807,0.000385542,0.000674699,0.000548193,0.001084337
905.58,0.000391566,0.001066265,0.000512048,-0.000246988,-0.000331325,0.001548193,0.001385542,0.001674699,0.000548193,0.002084337
905.89,-0.000608434,6.63E-05,-0.001487952,-0.000246988,0.000668675,-0.000451807,0.000385542,0.000674699,0.001548193,0.001084337
906.19,-0.000608434,6.63E-05,0.001512048,-0.000246988,0.000668675,0.000548193,0.000385542,-0.000325301,0.000548193,8.43E-05
906.5,-0.001608434,6.63E-05,0.000512048,-0.000246988,-0.000331325,-0.000451807,0.001385542,0.001674699,0.002548193,0.001084337
906.8,-0.000608434,6.63E-05,-0.001487952,-0.000246988,-0.000331325,0.000548193,0.001385542,0.001674699,0.002548193,8.43E-05
907.11,0.000391566,0.001066265,-0.000487952,-0.001246988,-0.001331325,0.000548193,0.001385542,0.001674699,-0.000451807,-0.000915663
907.41,-0.000608434,0.001066265,-0.000487952,-0.002246988,-0.000331325,0.000548193,0.000385542,0.000674699,0.001548193,8.43E-05
907.72,0.001391566,-0.000933735,-0.001487952,-0.000246988,-0.000331325,0.001548193,-0.000614458,-0.000325301,0.001548193,-0.000915663
908.02,-0.000608434,0.001066265,-0.001487952,-0.000246988,0.000668675,-0.000451807,-0.000614458,0.002674699,-0.000451807,8.43E-05
908.33,0.001391566,-0.001933735,-0.001487952,-0.000246988,-0.000331325,0.000548193,-0.001614458,0.001674699,-0.000451807,0.002084337
908.63,0.000391566,-0.000933735,-0.003487952,0.000753012,-0.000331325,0.001548193,0.001385542,0.001674699,-0.001451807,0.001084337
908.94,0.002391566,-0.000933735,0.000512048,0.000753012,0.003668675,-0.000451807,0.000385542,-0.000325301,-0.001451807,0.001084337
909.24,-0.000608434,6.63E-05,-0.000487952,0.000753012,-0.000331325,-0.001451807,-0.000614458,-0.001325301,0.000548193,8.43E-05
909.54,0.000391566,0.001066265,-0.000487952,-0.000246988,0.001668675,-0.000451807,0.002385542,0.000674699,0.000548193,8.43E-05
909.85,0.000391566,6.63E-05,0.002512048,-0.000246988,0.000668675,-0.000451807,-0.000614458,0.002674699,0.000548193,8.43E-05
910.15,-0.000608434,0.002066265,-0.000487952,-0.000246988,-0.000331325,-0.002451807,0.001385542,-0.000325301,0.000548193,0.002084337
910.46,-0.000608434,6.63E-05,0.002512048,0.000753012,0.001668675,-0.002451807,-0.000614458,-0.000325301,0.000548193,0.001084337
910.76,0.002391566,0.002066265,0.000512048,-0.001246988,0.001668675,-0.000451807,0.000385542,-0.000325301,0.000548193,0.001084337
911.07,-0.001608434,0.001066265,0.000512048,-0.001246988,0.000668675,-0.000451807,-0.000614458,0.000674699,0.000548193,0.002084337
911.37,0.001391566,-0.002933735,-0.001487952,-0.001246988,-0.000331325,0.000548193,-0.000614458,0.002674699,0.000548193,0.003084337
911.68,-0.000608434,-0.000933735,-0.001487952,-0.002246988,0.001668675,-0.000451807,0.000385542,0.001674699,0.002548193,0.001084337
911.98,-0.001608434,6.63E-05,0.001512048,-0.001246988,0.000668675,0.002548193,0.001385542,0.001674699,0.001548193,8.43E-05
912.28,-0.001608434,-0.000933735,0.001512048,-0.001246988,0.002668675,0.001548193,-0.000614458,-0.000325301,0.001548193,0.001084337
912.59,0.001391566,0.001066265,0.001512048,-0.000246988,0.000668675,-0.000451807,0.000385542,0.001674699,0.002548193,0.001084337
912.89,0.001391566,6.63E-05,0.000512048,-0.002246988,-0.000331325,-0.000451807,0.001385542,0.001674699,-0.000451807,0.002084337
913.2,0.000391566,0.002066265,0.000512048,0.000753012,0.000668675,0.000548193,-0.001614458,0.001674699,-0.000451807,-0.001915663
913.5,0.000391566,0.001066265,-0.000487952,-0.000246988,0.001668675,0.001548193,0.000385542,-0.001325301,-0.000451807,0.001084337
913.81,0.000391566,0.003066265,0.001512048,-0.000246988,0.001668675,0.000548193,-0.000614458,0.000674699,-0.000451807,0.001084337
914.11,0.000391566,0.002066265,-0.000487952,-0.000246988,0.000668675,-0.001451807,0.000385542,-0.001325301,0.000548193,0.001084337
914.41,-0.000608434,6.63E-05,0.000512048,-0.000246988,-0.001331325,-0.001451807,-0.000614458,-0.000325301,-0.000451807,0.001084337
914.72,0.000391566,-0.001933735,-0.000487952,-0.000246988,-0.000331325,0.000548193,0.001385542,0.000674699,0.001548193,0.001084337
915.02,0.001391566,6.63E-05,0.000512048,-0.000246988,0.001668675,0.001548193,0.002385542,-0.000325301,0.001548193,8.43E-05
915.32,-0.000608434,0.002066265,0.001512048,0.000753012,-0.000331325,-0.000451807,0.000385542,0.000674699,0.000548193,0.001084337
915.63,-0.001608434,6.63E-05,-0.000487952,0.001753012,0.000668675,0.000548193,0.001385542,-0.000325301,0.000548193,0.001084337
915.93,-0.001608434,-0.000933735,-0.001487952,0.000753012,0.000668675,-0.000451807,0.000385542,-0.000325301,-0.000451807,0.001084337
916.24,-0.000608434,0.001066265,0.000512048,0.000753012,-0.000331325,0.000548193,0.000385542,0.000674699,0.000548193,0.001084337
916.54,0.000391566,6.63E-05,-0.001487952,0.000753012,0.001668675,0.001548193,-0.001614458,0.000674699,0.000548193,0.003084337
916.84,-0.001608434,-0.001933735,-0.002487952,-0.000246988,0.000668675,0.001548193,0.000385542,-0.000325301,0.000548193,0.003084337
917.15,-0.001608434,6.63E-05,-0.000487952,0.002753012,0.000668675,0.000548193,0.000385542,0.000674699,0.001548193,-0.000915663
917.45,-0.000608434,-0.000933735,0.000512048,-0.000246988,-0.001331325,-0.000451807,0.000385542,0.000674699,0.000548193,8.43E-05
917.75,0.000391566,-0.002933735,-0.001487952,0.000753012,-0.002331325,-0.001451807,0.001385542,0.001674699,-0.002451807,8.43E-05
918.06,-0.000608434,-0.001933735,0.001512048,-0.000246988,-0.000331325,-0.000451807,0.001385542,0.000674699,0.000548193,8.43E-05
918.36,0.002391566,-0.001933735,-0.000487952,0.000753012,0.000668675,-0.000451807,-0.000614458,-0.000325301,-0.000451807,-0.000915663
918.66,-0.000608434,-0.000933735,-0.000487952,0.001753012,0.000668675,-0.001451807,-0.000614458,-0.001325301,0.002548193,0.002084337
918.97,0.000391566,-0.000933735,-0.001487952,-0.000246988,-0.000331325,-0.001451807,0.002385542,-0.000325301,0.000548193,-0.000915663
919.27,0.001391566,-0.001933735,-0.000487952,-0.001246988,0.001668675,-0.000451807,0.002385542,-0.000325301,0.002548193,0.001084337
919.57,-0.000608434,-0.000933735,-0.001487952,-0.001246988,-0.000331325,-0.000451807,0.000385542,-0.000325301,0.000548193,-0.000915663
919.87,-0.001608434,-0.000933735,0.000512048,0.002753012,-0.000331325,-0.001451807,0.000385542,0.001674699,0.002548193,-0.000915663
920.18,0.001391566,-0.000933735,-0.000487952,0.000753012,0.001668675,0.002548193,0.001385542,0.001674699,0.003548193,0.001084337
920.48,0.001391566,-0.001933735,-0.000487952,0.002753012,0.001668675,-0.000451807,-0.001614458,0.000674699,0.000548193,0.001084337
920.78,-0.000608434,6.63E-05,-0.000487952,0.001753012,-0.000331325,-0.000451807,0.000385542,0.002674699,-0.000451807,0.001084337
921.09,-0.001608434,6.63E-05,-0.000487952,0.000753012,-0.000331325,-0.000451807,0.000385542,0.001674699,0.002548193,8.43E-05
921.39,-0.000608434,0.002066265,0.000512048,0.000753012,-0.000331325,-0.000451807,-0.000614458,0.001674699,-0.000451807,8.43E-05
921.69,-0.000608434,-0.001933735,-0.001487952,-0.000246988,-0.001331325,0.001548193,-0.000614458,-0.001325301,-0.000451807,0.001084337
921.99,-0.000608434,0.001066265,0.000512048,-0.000246988,-0.000331325,0.001548193,-0.000614458,-0.001325301,-0.000451807,-0.000915663
922.3,0.002391566,-0.000933735,-0.000487952,0.000753012,-0.000331325,0.000548193,-0.000614458,0.002674699,0.002548193,8.43E-05
922.6,-0.000608434,0.002066265,0.001512048,0.000753012,-0.001331325,0.000548193,0.000385542,-0.000325301,-0.001451807,8.43E-05
922.9,0.002391566,6.63E-05,-0.000487952,0.001753012,-0.001331325,-0.000451807,-0.000614458,0.000674699,0.000548193,0.001084337
923.2,-0.001608434,6.63E-05,-0.000487952,0.000753012,-0.003331325,-0.000451807,0.001385542,-0.002325301,0.000548193,-0.000915663
923.51,0.000391566,6.63E-05,0.002512048,0.000753012,-0.001331325,0.000548193,0.001385542,-0.002325301,-0.001451807,0.001084337
923.81,-0.000608434,0.002066265,0.001512048,0.000753012,0.001668675,0.000548193,0.000385542,0.001674699,-0.001451807,8.43E-05
924.11,-0.001608434,6.63E-05,0.000512048,-0.002246988,-0.000331325,0.001548193,0.000385542,-0.001325301,-0.000451807,-0.000915663
924.41,-0.000608434,0.003066265,-0.000487952,0.000753012,0.000668675,-0.001451807,0.000385542,-0.000325301,0.000548193,8.43E-05
924.71,0.000391566,6.63E-05,-0.001487952,-0.000246988,-0.002331325,-0.000451807,-0.000614458,-0.000325301,0.000548193,-0.001915663
925.02,-0.000608434,-0.000933735,-0.001487952,-0.000246988,-0.000331325,0.000548193,-0.001614458,-0.001325301,-0.001451807,8.43E-05
925.32,-0.001608434,0.001066265,-0.001487952,-0.001246988,0.001668675,-0.001451807,-0.002614458,-0.001325301,0.001548193,8.43E-05
925.62,0.001391566,-0.000933735,0.000512048,-0.001246988,0.000668675,0.000548193,-0.000614458,0.000674699,-0.001451807,8.43E-05
925.92,-0.000608434,-0.000933735,-0.000487952,-0.001246988,-0.000331325,0.000548193,0.000385542,-0.001325301,-0.000451807,-0.001915663
926.23,0.001391566,6.63E-05,-0.001487952,0.000753012,-0.000331325,-0.000451807,0.001385542,-0.001325301,-0.000451807,0.001084337
926.53,0.000391566,6.63E-05,0.001512048,0.001753012,0.000668675,0.000548193,0.001385542,0.000674699,-0.001451807,8.43E-05
926.83,-0.000608434,0.001066265,-0.000487952,0.000753012,-0.000331325,0.000548193,0.000385542,0.000674699,-0.002451807,8.43E-05
927.13,-0.000608434,-0.002933735,-0.001487952,0.000753012,-0.000331325,0.000548193,0.001385542,-0.001325301,0.000548193,-0.000915663
927.43,0.002391566,6.63E-05,0.000512048,0.000753012,-0.000331325,0.000548193,-0.002614458,-0.000325301,-0.001451807,0.001084337
927.73,-0.000608434,6.63E-05,-0.002487952,-0.001246988,-0.000331325,-0.000451807,-0.002614458,0.000674699,0.001548193,-0.002915663
928.04,0.000391566,0.002066265,0.000512048,0.000753012,-0.002331325,-0.001451807,-0.001614458,-0.001325301,0.000548193,8.43E-05
928.34,-0.000608434,0.003066265,0.001512048,-0.000246988,0.000668675,-0.000451807,0.000385542,-0.000325301,0.000548193,-0.000915663
928.64,-0.000608434,-0.000933735,0.001512048,0.000753012,-0.003331325,0.001548193,-0.001614458,0.000674699,0.001548193,0.001084337
928.94,0.002391566,6.63E-05,0.000512048,0.000753012,-0.000331325,-0.001451807,-0.000614458,0.001674699,0.000548193,-0.000915663
929.24,0.002391566,-0.000933735,0.000512048,0.001753012,-0.002331325,-0.000451807,0.000385542,-0.000325301,-0.001451807,-0.001915663
929.54,0.001391566,0.001066265,0.000512048,-0.000246988,0.000668675,-0.001451807,-0.000614458,-0.002325301,-0.000451807,-0.003915663
929.84,-0.001608434,0.001066265,0.000512048,0.000753012,-0.000331325,0.000548193,0.000385542,-0.001325301,-0.000451807,8.43E-05
930.15,0.002391566,-0.000933735,0.001512048,-0.001246988,-0.001331325,-0.001451807,0.000385542,-0.000325301,-0.000451807,-0.000915663
930.45,0.000391566,0.002066265,-0.000487952,-0.002246988,0.000668675,-0.000451807,0.001385542,-0.000325301,-0.000451807,-0.000915663
930.75,0.000391566,0.001066265,0.000512048,-0.003246988,0.000668675,-0.000451807,-0.000614458,-0.000325301,0.000548193,-0.000915663
931.05,0.000391566,0.001066265,0.001512048,-0.001246988,-0.000331325,0.000548193,0.000385542,0.000674699,-0.001451807,8.43E-05
931.35,0.000391566,-0.001933735,-0.000487952,-0.001246988,-0.000331325,-0.000451807,0.001385542,-0.002325301,-0.000451807,-0.002915663
931.65,0.001391566,6.63E-05,-0.000487952,-0.002246988,0.000668675,-0.000451807,0.000385542,-0.001325301,-0.001451807,-0.001915663
931.95,-0.001608434,-0.000933735,-0.001487952,-0.000246988,-0.001331325,-0.001451807,-0.000614458,0.000674699,-0.000451807,-0.001915663
932.25,0.002391566,-0.000933735,-0.000487952,-0.001246988,-0.001331325,-0.001451807,-0.000614458,-0.002325301,-0.001451807,-0.001915663
932.55,0.000391566,0.001066265,-0.000487952,-0.000246988,-0.001331325,0.001548193,-0.001614458,0.000674699,-0.001451807,-0.000915663
932.85,0.001391566,-0.000933735,0.000512048,-0.000246988,0.000668675,0.000548193,0.000385542,-0.002325301,-0.000451807,-0.001915663
933.16,-0.000608434,-0.001933735,-0.000487952,-0.001246988,0.000668675,0.001548193,0.000385542,-0.004325301,-0.000451807,-0.001915663
933.46,0.000391566,-0.001933735,-0.001487952,0.000753012,-0.002331325,0.003548193,0.002385542,-0.001325301,-0.001451807,8.43E-05
933.76,0.002391566,6.63E-05,0.001512048,0.000753012,-0.000331325,0.003548193,0.002385542,-0.001325301,-0.002451807,-0.001915663
934.06,0.000391566,0.002066265,0.000512048,0.001753012,-0.001331325,0.001548193,0.002385542,-0.001325301,-0.001451807,-0.000915663
934.36,0.000391566,-0.001933735,-0.000487952,-0.001246988,0.001668675,-0.000451807,0.001385542,0.001674699,-0.003451807,8.43E-05
934.66,0.000391566,0.001066265,0.000512048,-0.001246988,-0.001331325,0.000548193,0.001385542,-0.001325301,-0.001451807,0.001084337
934.96,-0.000608434,-0.001933735,-0.001487952,-0.000246988,-0.001331325,-0.001451807,-0.001614458,0.001674699,-0.001451807,8.43E-05
935.26,-0.000608434,6.63E-05,0.000512048,-0.000246988,-0.000331325,-0.001451807,-0.001614458,-0.001325301,-0.000451807,-0.000915663
935.56,-0.001608434,6.63E-05,0.000512048,0.001753012,-0.002331325,-0.003451807,-0.002614458,-0.000325301,-0.002451807,-0.000915663
935.86,0.000391566,0.002066265,0.001512048,-0.000246988,-0.000331325,0.000548193,-0.001614458,-0.001325301,-0.000451807,-0.001915663
936.16,0.002391566,0.001066265,0.001512048,-0.002246988,-0.000331325,0.000548193,-0.000614458,-0.000325301,-0.001451807,-0.000915663
936.46,-0.002608434,6.63E-05,0.001512048,-0.002246988,0.000668675,-0.000451807,-0.001614458,-0.001325301,-0.003451807,-0.002915663
936.76,0.000391566,-0.000933735,0.001512048,-0.001246988,-0.000331325,0.000548193,0.000385542,-0.001325301,0.000548193,-0.000915663
937.06,-0.000608434,0.003066265,0.000512048,0.000753012,-0.000331325,0.001548193,-0.001614458,-0.000325301,-0.000451807,8.43E-05
937.36,0.000391566,0.001066265,-0.000487952,-0.001246988,-0.000331325,0.002548193,0.000385542,-0.000325301,0.000548193,-0.000915663
937.66,0.000391566,0.001066265,-0.000487952,-0.002246988,0.002668675,-0.000451807,-0.002614458,-0.001325301,-0.000451807,8.43E-05
937.96,-0.000608434,0.002066265,-0.000487952,0.000753012,0.000668675,0.000548193,-0.002614458,-0.001325301,0.001548193,-0.000915663
938.26,-0.000608434,0.001066265,0.002512048,0.000753012,0.001668675,-0.000451807,0.000385542,0.001674699,0.001548193,-0.000915663
938.56,0.000391566,0.001066265,0.001512048,0.000753012,-0.000331325,0.001548193,-0.001614458,-0.001325301,-0.001451807,-0.000915663
938.86,-0.001608434,6.63E-05,-0.001487952,-0.001246988,-0.000331325,0.001548193,-0.004614458,-0.000325301,0.000548193,-0.003915663
939.16,-0.000608434,-0.000933735,0.000512048,-0.000246988,-0.001331325,0.000548193,0.000385542,-0.000325301,0.000548193,8.43E-05
939.46,-0.002608434,0.001066265,0.001512048,-0.001246988,0.000668675,-0.001451807,-0.002614458,0.000674699,-0.000451807,-0.001915663
939.76,-0.002608434,-0.000933735,-0.000487952,-0.002246988,-0.000331325,-0.000451807,0.000385542,-0.003325301,-0.000451807,0.001084337
940.06,-0.000608434,0.001066265,-0.001487952,-0.001246988,0.000668675,0.000548193,-0.000614458,0.001674699,-0.002451807,8.43E-05
940.36,0.001391566,0.001066265,0.000512048,-0.000246988,-0.000331325,0.001548193,0.001385542,-0.001325301,-0.001451807,-0.001915663
940.66,0.000391566,-0.004933735,0.000512048,0.000753012,-0.000331325,0.002548193,0.000385542,-0.000325301,-0.001451807,-0.000915663
940.96,-0.002608434,-0.000933735,-0.001487952,0.000753012,-0.001331325,0.001548193,0.000385542,-0.000325301,-0.000451807,-0.002915663
941.26,-0.000608434,-0.000933735,0.000512048,-0.001246988,0.000668675,-0.000451807,0.001385542,-0.000325301,-0.001451807,-0.000915663
941.56,0.002391566,-0.000933735,0.000512048,-0.000246988,-0.000331325,0.000548193,0.000385542,0.000674699,-0.000451807,-0.001915663
941.85,-0.000608434,-0.000933735,0.000512048,-0.000246988,-0.001331325,0.001548193,-0.001614458,0.001674699,-0.000451807,-0.002915663
942.15,-0.000608434,0.001066265,0.001512048,0.002753012,-0.000331325,-0.000451807,-0.002614458,0.000674699,-0.002451807,-0.001915663
942.45,0.001391566,0.002066265,0.001512048,0.000753012,-0.000331325,0.000548193,-0.001614458,0.000674699,-0.000451807,-0.001915663
942.75,-0.001608434,0.001066265,0.000512048,0.001753012,-0.000331325,-0.001451807,-0.000614458,-0.000325301,-0.001451807,-0.000915663
943.05,0.001391566,0.001066265,0.001512048,0.001753012,0.000668675,0.001548193,0.000385542,0.000674699,-0.000451807,-0.000915663
943.35,-0.000608434,0.002066265,0.000512048,0.000753012,-0.000331325,0.001548193,0.002385542,-0.001325301,0.000548193,8.43E-05
943.65,-0.000608434,-0.001933735,0.002512048,0.000753012,-0.003331325,-0.000451807,0.002385542,-0.003325301,-0.000451807,8.43E-05
943.95,0.001391566,0.001066265,0.000512048,-0.000246988,-0.001331325,0.000548193,-0.000614458,-0.002325301,0.000548193,8.43E-05
944.25,0.002391566,-0.000933735,0.001512048,-0.000246988,-0.001331325,0.000548193,0.000385542,-0.002325301,0.000548193,0.001084337
944.55,-0.000608434,6.63E-05,0.003512048,0.000753012,-0.000331325,-0.000451807,-0.000614458,-0.002325301,0.000548193,-0.000915663
944.84,-0.000608434,6.63E-05,-0.001487952,0.000753012,-0.000331325,-0.000451807,0.001385542,0.001674699,0.001548193,0.001084337
945.14,0.001391566,0.001066265,-0.000487952,-0.000246988,0.001668675,-0.000451807,-0.001614458,-0.000325301,0.001548193,-0.001915663
945.44,-0.001608434,-0.000933735,0.000512048,0.001753012,-0.000331325,-0.002451807,-0.000614458,-0.000325301,-0.001451807,-0.000915663
945.74,-0.000608434,6.63E-05,-0.001487952,0.000753012,-0.002331325,-0.000451807,0.000385542,-0.000325301,-0.002451807,8.43E-05
946.04,0.000391566,-0.000933735,0.000512048,0.000753012,-0.002331325,-0.003451807,-0.000614458,-0.000325301,-0.002451807,-0.001915663
946.34,-0.000608434,0.001066265,-0.000487952,-0.000246988,0.001668675,-0.002451807,-0.001614458,0.001674699,-0.001451807,0.001084337
946.64,0.000391566,6.63E-05,-0.001487952,0.001753012,-0.000331325,-0.001451807,-0.001614458,0.000674699,0.000548193,-0.000915663
946.93,0.001391566,-0.000933735,-0.001487952,-0.001246988,0.000668675,0.000548193,-0.000614458,0.000674699,-0.001451807,0.001084337
947.23,-0.003608434,0.002066265,0.001512048,0.000753012,-0.001331325,0.001548193,-0.000614458,-0.001325301,-0.001451807,-0.000915663
947.53,-0.000608434,-0.000933735,0.000512048,-0.000246988,0.000668675,-0.000451807,-0.001614458,0.000674699,-0.002451807,0.001084337
947.83,0.000391566,-0.000933735,-0.001487952,-0.002246988,0.000668675,0.002548193,-0.003614458,-0.001325301,0.000548193,-0.001915663
948.13,0.000391566,6.63E-05,-0.001487952,-0.000246988,-0.000331325,0.000548193,0.000385542,0.000674699,0.001548193,-0.000915663
948.43,-0.000608434,-0.000933735,-0.001487952,-0.001246988,-0.000331325,0.000548193,0.000385542,-0.001325301,-0.002451807,8.43E-05
948.72,-0.000608434,-0.001933735,0.000512048,-0.000246988,0.000668675,-0.000451807,0.001385542,-0.002325301,-0.001451807,-0.000915663
949.02,-0.000608434,0.001066265,-0.000487952,-0.000246988,-0.000331325,-0.000451807,0.000385542,-0.002325301,-0.000451807,-0.001915663
949.32,0.002391566,-0.002933735,-0.002487952,0.000753012,-0.001331325,-0.000451807,0.001385542,-0.001325301,-0.004451807,-0.001915663
949.62,0.000391566,-0.000933735,0.001512048,0.000753012,-0.001331325,0.000548193,-0.001614458,-0.001325301,0.001548193,8.43E-05
949.92,0.000391566,-0.000933735,0.000512048,-0.000246988,0.000668675,-0.000451807,-0.000614458,-0.001325301,0.000548193,-0.001915663
950.21,-0.000608434,6.63E-05,0.001512048,-0.001246988,0.000668675,-0.000451807,0.001385542,-0.000325301,0.001548193,-0.000915663
950.51,-0.000608434,6.63E-05,-0.000487952,0.000753012,0.000668675,-0.001451807,-0.001614458,-0.000325301,-0.001451807,0.001084337
950.81,-0.003608434,6.63E-05,0.000512048,0.000753012,0.001668675,-0.001451807,0.001385542,0.001674699,-0.000451807,-0.001915663
951.11,-0.000608434,6.63E-05,0.000512048,0.002753012,0.000668675,-0.002451807,-0.002614458,0.000674699,-0.000451807,8.43E-05
951.4,-0.000608434,6.63E-05,-0.000487952,0.000753012,0.001668675,0.002548193,-0.000614458,-0.001325301,-0.001451807,8.43E-05
951.7,0.000391566,-0.001933735,-0.001487952,-0.000246988,0.000668675,0.001548193,0.000385542,0.000674699,0.000548193,8.43E-05
952,-0.002608434,-0.002933735,-0.001487952,0.001753012,0.000668675,-0.000451807,-0.002614458,-0.000325301,-0.002451807,8.43E-05
952.3,-0.003608434,-0.001933735,0.000512048,-0.002246988,0.002668675,-0.002451807,0.000385542,-0.003325301,0.000548193,-0.001915663
952.59,-0.001608434,0.002066265,0.000512048,-0.000246988,0.000668675,-0.000451807,-0.000614458,-0.001325301,0.001548193,0.002084337
952.89,-0.002608434,-0.000933735,-0.002487952,0.000753012,-0.001331325,-0.000451807,-0.000614458,-0.000325301,-0.001451807,-0.000915663
953.19,-0.000608434,6.63E-05,-0.001487952,-0.002246988,-0.002331325,-0.001451807,-0.001614458,-0.000325301,-0.002451807,-0.000915663
953.49,-0.000608434,0.001066265,-0.001487952,0.000753012,-0.001331325,0.000548193,-0.000614458,-0.000325301,-0.000451807,-0.001915663
953.78,-0.000608434,6.63E-05,-0.002487952,0.001753012,-0.000331325,-0.001451807,0.001385542,-0.000325301,-0.002451807,-0.002915663
954.08,-0.000608434,0.001066265,-0.000487952,-0.002246988,-0.002331325,0.000548193,-0.000614458,-0.004325301,-0.002451807,-0.000915663
954.38,-0.000608434,6.63E-05,-0.001487952,-0.001246988,-0.001331325,0.000548193,-0.002614458,0.000674699,0.000548193,-0.002915663
954.67,-0.002608434,-0.001933735,-0.002487952,-0.002246988,0.000668675,-0.001451807,0.000385542,-0.001325301,-0.001451807,-0.002915663
954.97,-0.001608434,-0.000933735,0.000512048,0.000753012,-0.000331325,0.000548193,-0.000614458,-0.002325301,-0.002451807,8.43E-05
955.27,0.001391566,6.63E-05,0.000512048,0.000753012,-0.001331325,0.000548193,-0.000614458,-0.001325301,-0.000451807,-0.000915663
955.57,0.001391566,6.63E-05,-0.002487952,-0.001246988,-0.001331325,-0.001451807,-0.000614458,-0.000325301,-0.000451807,-0.001915663
955.86,0.001391566,-0.001933735,-0.000487952,-0.002246988,-0.000331325,0.001548193,0.000385542,-0.000325301,-0.000451807,-0.002915663
956.16,-0.001608434,6.63E-05,0.001512048,-0.000246988,-0.001331325,0.000548193,-0.001614458,-0.000325301,0.001548193,-0.003915663
956.46,-0.001608434,6.63E-05,-0.002487952,-0.000246988,-0.002331325,0.000548193,0.000385542,-0.000325301,-0.002451807,-0.001915663
956.75,0.000391566,0.001066265,0.000512048,-0.002246988,0.001668675,0.001548193,-0.000614458,-0.000325301,0.000548193,-0.002915663
957.05,-0.000608434,0.002066265,0.003512048,-0.001246988,-0.000331325,-0.002451807,-0.003614458,-0.004325301,0.001548193,-0.003915663
957.35,0.001391566,-0.000933735,-0.000487952,-0.001246988,-0.002331325,0.001548193,-0.001614458,-0.000325301,-0.000451807,-0.003915663
